,id_fakta,id_waktu,id_pelanggan,id_produk,id_lokasi,id_channel,id_status,nomor_transaksi,jumlah_pembelian,total_harga,jumlah_data_mb,durasi_telpon_menit,jumlah_sms
5680,16452,258,880,43,5,2,2,TRX002580016452,1,210457.56,6169.18,616,70
5681,16455,210,115,33,87,4,1,TRX002100016455,1,389416.63,41532.73,857,203
5682,16457,352,263,49,81,1,3,TRX003520016457,3,253418.5,34046.07,657,394
5683,16460,769,758,34,90,5,1,TRX007690016460,1,200000.0,5365.19,814,173
5684,16464,522,300,38,61,4,1,TRX005220016464,2,100000.0,25873.43,,371
5685,16467,420,11,43,72,3,4,TRX004200016467,1,120000.0,17811.18,614,205
5686,16471,1023,62,31,61,5,1,TRX010230016471,1,65000.0,41483.44,770,7
5687,16474,505,828,48,29,1,1,TRX005050016474,1,250000.0,30746.16,170,431
5688,16476,645,230,43,56,3,3,TRX006450016476,1,120000.0,17752.5,495,336
5689,16477,229,330,32,30,2,1,TRX002290016477,1,95000.0,24935.03,347,275
5690,16480,678,57,50,95,3,1,TRX006780016480,1,200000.0,28274.68,288,270
5691,16481,1071,386,39,54,6,3,TRX010710016481,3,60000.0,41394.96,646,62
5692,16489,548,779,31,36,3,1,TRX005480016489,1,65000.0,11702.99,318,459
5693,16496,317,544,32,93,3,1,TRX003170016496,1,95000.0,8940.39,202,166
5694,16497,628,539,48,18,6,1,TRX006280016497,1,250000.0,22599.1,422,220
5695,16502,596,732,49,85,1,1,TRX005960016502,5,600000.0,48571.48,699,464
5696,16508,886,639,30,90,6,5,TRX008860016508,1,35000.0,19550.44,,461
5697,16513,593,846,31,18,5,1,TRX005930016513,1,65000.0,33865.96,406,406
5698,16514,475,593,31,11,1,1,TRX004750016514,1,65000.0,38767.86,495,209
5699,16519,758,638,35,97,1,1,TRX007580016519,1,350000.0,2395.6,277,257
5700,16521,663,454,41,71,2,3,TRX006630016521,1,15000.0,693757.3400000001,677,429
5701,16528,835,697,43,20,6,1,TRX008350016528,1,120000.0,4803.22,796,164
5702,16529,1041,405,44,17,3,3,TRX010410016529,1,175000.0,32128.34,,355
5703,16530,613,608,40,57,2,3,TRX006130016530,1,10000.0,18424.78,,273
5704,16535,898,741,48,38,1,1,TRX008980016535,1,250000.0,43950.21,774,390
5705,16537,826,937,33,45,3,3,TRX008260016537,1,135000.0,27369.61,131,465
5706,16539,422,165,42,71,1,1,TRX004220016539,5,375000.0,690.72,934,36
5707,16542,728,76,50,85,1,5,TRX007280016542,2,400000.0,50544.07,352,304
5708,16545,812,738,35,84,3,1,TRX008120016545,1,350000.0,30318.29,89,375
5709,16546,814,545,41,85,2,1,TRX008140016546,1,15000.0,47308.43,916,441
5710,16551,592,81,50,51,6,3,TRX005920016551,2,400000.0,4863.57,10,324
5711,16553,430,456,36,19,1,1,TRX004300016553,5,750000.0,12511.28,105,358
5712,16558,844,193,30,77,1,1,TRX008440016558,4,140000.0,34008.42,414,293
5713,16559,999,36,38,20,2,4,TRX009990016559,1,50000.0,37720.64,177,146
5714,16562,184,284,43,21,1,1,TRX001840016562,2,202834.64,11453.68,30,131
5715,16564,670,859,41,50,2,1,TRX006700016564,1,15000.0,2391.49,41,475
5716,16565,635,646,30,32,1,1,TRX006350016565,1,35000.0,34923.23,746,195
5717,16567,601,144,39,85,3,1,TRX006010016567,1,20000.0,20636.45,122,475
5718,16571,734,577,34,33,5,1,TRX007340016571,2,400000.0,27218.7,,306
5719,16577,546,552,35,89,1,4,TRX005460016577,5,1750000.0,32999.24,,472
5720,16579,243,211,34,1,3,1,TRX002430016579,1,200000.0,22808.52,451,473
5721,16580,571,53,43,78,3,1,TRX005710016580,1,120000.0,30414.58,921,395
5722,16583,359,733,30,89,3,2,TRX003590016583,1,35000.0,48298.25,149,114
5723,16584,1069,690,39,42,1,1,TRX010690016584,4,80000.0,40896.55,424,373
5724,16585,965,422,50,93,4,3,TRX009650016585,1,200000.0,16460.03,387,282
5725,16586,174,309,42,83,2,1,TRX001740016586,1,75000.0,15094.76,321,281
5726,16587,844,114,35,68,1,1,TRX008440016587,1,350000.0,46931.0,684,113
5727,16593,149,50,36,33,3,3,TRX001490016593,1,150000.0,12336.99,124,288
5728,16595,456,79,31,24,1,3,TRX004560016595,1,65000.0,,196,303
5729,16596,1015,234,36,60,1,1,TRX010150016596,2,300000.0,43277.75,768,27
5730,16600,660,126,40,10,2,1,TRX006600016600,1,12881.74,18457.53,83,282
5731,16602,170,671,41,39,6,1,TRX001700016602,4,60000.0,13719.13,939,212
5732,16603,182,135,33,82,3,1,TRX001820016603,1,135000.0,50476.24,152,104
5733,16604,327,489,33,80,2,1,TRX003270016604,1 (error),135000.0,38593.15,342,116
5734,16609,518,659,37,76,1,1,TRX005180016609,1,300000.0,15493.47,848,"458,-"
5735,16611,656,150,44,96,3,1,TRX006560016611,4,700000.0,49561.16,51,464
5736,16612,1007,762,41,17,1,1,TRX010070016612,3,45000.0,17936.92,118,365
5737,16616,378,57,40,69,2,2,TRX003780016616,1,10000.0,5235.88,45,82
5738,16619,752,92,33,4,3,1,TRX007520016619,2,270000.0,25750.15,479,432
5739,16622,1052,686,35,65,2,1,TRX010520016622,2,700000.0,47229.31,855,478
5740,16625,488,512,36,60,4,1,TRX004880016625,1,150000.0,13498.58,559,173
5741,16630,682,731,36,80,3,1,TRX006820016630,2,300000.0,6513.4,727,103
5742,16631,899,122,36,60,5,4,TRX008990016631,1,150000.0,43904.31,776,69
5743,16632,641,76,31,90,3,1,TRX006410016632,2,130000.0,21250.08,58,465
5744,16636,605,47,30,30,3,1,TRX006050016636,1,35000.0,43521.59,447,429
5745,16641,400,450,31,34,6,1,TRX004000016641,,65000.0,7153.78,45,154
5746,16642,1089,565,41,45,1,5,TRX010890016642,1,15000.0,"9364.92,-",17,340
5747,16647,568,867,44,15,3,1,TRX005680016647,1,502812.21,29769.15,945,194
5748,16649,863,803,38,45,3,1,TRX008630016649,"1,-",50000.0,6080.87,980,34
5749,16653,661,457,44,11,4,3,TRX006610016653,1,175000.0,45564.81,88,345
5750,16655,1030,652,30,86,3,1,TRX010300016655,165,105000.0,22410.42,786,484
5751,16657,611,478,40,77,3,5,TRX006110016657,1,26702.47,15437.99??,653,181
5752,16658,165,283,50,53,3,1,TRX001650016658,3,600000.0,5883.2,663,475
5753,16659,705,769,35,87,5,5,TRX007050016659,3,1050000.0,35220.5,479,324
5754,16661,850,245,30,41,4,2,TRX008500016661,1,35000.0,21459.72,84,207
5755,16662,162,31,40,61,2,1,TRX001620016662,1,10000.0,6632.4,103,29
5756,16665,72,100,31,71,2,2,TRX000720016665,1,65000.0,12956.36,850,424
5757,16668,942,311,42,79,3,5,TRX009420016668,1,75000.0,10283.36,863,41
5758,16671,579,997,35,50,6,1,TRX005790016671,1,350000.0,8386.0,585,373
5759,16675,763,375,42,54,6,1,TRX007630016675,1,75000.0,43900.09,121,22
5760,16681,49,387,43,60,4,1,TRX000490016681,1,120000.0,33014.71,531,69
5761,16682,952,34,37,19,3,5,TRX009520016682,1,300000.0,32070.14,26,0
5762,16683,298,124,41,8,1,2,TRX002980016683,1,15000.0,3930.6,480,115
5763,16687,129,845,48,55,1,1,TRX001290016687,1,250000.0,32736.9,,366
5764,16689,195,174,42,36,3,1,TRX001950016689,4,300000.0,49776.98,141,465
5765,16693,13,213,34,60,1,1,TRX000130016693,1,200000.0,,638,336
5766,16695,134,648,36,18,2,1,TRX001340016695,1,150000.0,30020.71,,183
5767,16698,918,644,40,76,2,5,TRX009180016698,1,10000.0,1108.56,278,29
5768,16700,503,637,31,28,1,1,TRX005030016700,2,130000.0,45210.67,526,325
5769,16704,725,548,49,28,2,1,TRX007250016704,2,240000.0,25952.0,337,414
5770,16709,120,954,49,6,1,2,TRX001200016709,1,120000.0,17362.96,999,347
5771,16715,794,948,44,65,2,1,TRX007940016715,3,525000.0,21749.22,20,114
5772,16720,523,577,33,47,1,1,TRX005230016720,1,135000.0,15331.15,813,123
5773,16721,25,218,42,17,3,1,TRX000250016721,1,75000.0,1386.15,346,370
5774,16723,20,485,49,65,1,5,TRX000200016723,1,120000.0,23006.59,893,320
5775,16728,726,284,40,86,3,1,TRX007260016728,1,10000.0,43883.24,222,414
5776,16729,1037,975,41,56,2,1,TRX010370016729,3,45000.0,49971.45,912,104
5777,16731,244,847,37,21,2,1,TRX002440016731,1,300000.0,16505.73,212,366
5778,16734,348,987,44,94,4,1,TRX003480016734,3,525000.0,34383.48,687,13
5779,16739,907,999,33,16,6,5,TRX009070016739,1 (error),135000.0,41339.11,224,338
5780,16741,73,447,37,16,2,1,TRX000730016741,1,300000.0,32941.28,265,230
5781,16745,830,742,35,62,1,5,TRX008300016745,1,350000.0,,649,477
5782,16756,505,303,40,75,5,1,TRX005050016756,1,10000.0,40055.14,827,201
5783,16758,11,532,44,65,3,1,TRX000110016758,1,175000.0,,216,10
5784,16760,678,783,31,53,3,1,TRX006780016760,2,130000.0,31487.33,688??,74
5785,16764,238,92,34,44,1,1,TRX002380016764,1,200000.0,32649.94,201,134
5786,16765,876,793,42,66,3,2,TRX008760016765,3,225000.0,7175.68,,325
5787,16769,455,986,49,96,1,1,TRX004550016769,1,120000.0,22227.12,169,94
5788,16770,351,7,32,74,6,1,TRX003510016770,1,95000.0,5412.0,313,375
5789,16772,367,997,31,54,3,1,TRX003670016772,1,65000.0,38470.15,889,442
5790,16773,125,32,38,37,1,1,TRX001250016773,2,100000.0,40697.9,698,324
5791,16777,488,955,41,39,5,1,TRX004880016777,1,15000.0,32602.27,803,313
5792,16784,329,115,32,22,3,4,TRX003290016784,1,95000.0,45994.7,37,162
5793,16787,297,560,36,9,1,1,TRX002970016787,1,150000.0,34057.29,37,464
5794,16790,213,390,42,17,2,1,TRX002130016790,2,150000.0,6388.79,947,468
5795,16791,995,930,44,32,3,1,TRX009950016791,2,350000.0,45457.81,782??,67
5796,16794,718,490,44,15,2,5,TRX007180016794,1,175000.0,33944.43,1,494
5797,16796,48,557,31,59,3,4,TRX000480016796,1,65000.0,48366.49,591,112
5798,16802,488,759,35,93,1,5,TRX004880016802,1,350000.0,24743.18,749,478
5799,16803,249,465,50,77,1,5,TRX002490016803,1,200000.0,,995,427
5800,16804,212,916,38,12,6,1,TRX002120016804,1,,27481.8,141,20
5801,16807,868,192,36,3,1,1,TRX008680016807,1,150000.0,1459.42,927,376
5802,16811,914,78,42,31,2,2,TRX009140016811,2,150000.0,51017.02,93,339
5803,16815,195,371,34,47,3,1,TRX001950016815,1,200000.0,2382.88,715,319
5804,16817,88,620,37,50,5,1,TRX000880016817,3,900000.0,1919.06,549,298
5805,16818,1078,102,44,24,4,2,TRX010780016818,1,175000.0,35038.15,956,276
5806,16820,199,594,31,15,4,1,TRX001990016820,1,65000.0,45326.12,426,133
5807,16822,675,2,49,54,5,1,TRX006750016822,3,360000.0,34001.09,232,463
5808,16823,685,660,30,25,1,2,TRX006850016823,2,70000.0,40962.77,181,204
5809,16829,850,32,44,95,3,1,TRX008500016829,1,175000.0,17950.47,663,73
5810,16830,519,658,32,88,1,5,TRX005190016830,1,95000.0,36463.56,215,188
5811,16832,878,900,33,90,1,1,TRX008780016832,1,135000.0,,566,56
5812,16834,247,17,43,53,2,4,TRX002470016834,1,120000.0,2566.77,558,374
5813,16835,662,660,40,27,5,1,TRX006620016835,1,10000.0,23655.58,692,152
5814,16837,91,287,43,31,4,1,TRX000910016837,3,360000.0,18760.88,310,258
5815,16841,238,773,49,8,1,1,TRX002380016841,1,120000.0,23985.83,,348
5816,16844,942,200,37,40,1,1,TRX009420016844,1,300000.0,40643.57,892,423
5817,16845,145,397,30,66,1,3,TRX001450016845,1,35000.0,4155.35,382,489
5818,16848,181,750,44,65,2,3,TRX001810016848,4,700000.0,45518.35,923,465
5819,16853,977,870,50,4,3,1,TRX009770016853,1,200000.0,28959.56,,157
5820,16854,15,332,42,33,2,1,TRX000150016854,1,75000.0,6692750.459999999,644,465
5821,16860,603,433,36,88,6,1,TRX006030016860,3,450000.0,49596.76,772,321
5822,16861,747,875,32,3,5,1,TRX007470016861,3,285000.0,11414.76,856,271
5823,16863,1064,816,37,5,2,5,TRX010640016863,1,300000.0,12726.55,717,140
5824,16868,529,22,39,85,5,3,TRX005290016868,1,20000.0,29501.09,491,83
5825,16872,63,752,33,42,1,4,TRX000630016872,4,540000.0,41865.21,824,69
5826,16875,665,738,31,90,1,1,TRX006650016875,2,130000.0,8067.96,93,195
5827,16879,612,59,30,60,1,1,TRX006120016879,2,70000.0,4874.63,322,"397,-"
5828,16880,1051,734,34,8,2,1,TRX010510016880,1,200000.0,30373.45,82,260
5829,16881,787,291,42,8,1,1,TRX007870016881,1,75000.0,16462.3,620,374
5830,16882,486,278,37,46,6,1,TRX004860016882,1,300000.0,32013.77,233,10
5831,16884,64,610,31,23,2,1,TRX000640016884,1,65000.0,28012.15 (error),434,141
5832,16889,424,547,35,45,1,1,TRX004240016889,1,350000.0,11753.11,996,388
5833,16890,1062,432,30,94,5,2,TRX010620016890,1,35000.0,37330.41,111,337
5834,16892,983,241,34,63,1,1,TRX009830016892,1,200000.0,9996.0,795,98
5835,16897,112,359,36,52,2,1,TRX001120016897,3,450000.0,45682.7,469,310
5836,16901,134,301,48,72,4,1,TRX001340016901,3,750000.0,31888.64,316,136
5837,16904,454,10,32,35,3,1,TRX004540016904,2,190000.0,47671.92,418,177
5838,16908,162,680,33,21,3,1,TRX001620016908,1,135000.0,24465.49,981,225
5839,16910,770,725,42,64,4,2,TRX007700016910,1,75000.0,36576.48,186,491
5840,16911,9,797,50,35,2,1,TRX000090016911,1 (error),200000.0,23017.06,805,80
5841,16912,723,903,37,67,1,1,TRX007230016912,1,300000.0,40175.46,524,211
5842,16913,599,688,31,45,6,5,TRX005990016913,2,130000.0,5819.73,715,50
5843,16914,196,68,50,40,1,1,TRX001960016914,1,200000.0,10063.42,344,414
5844,16917,822,401,33,37,4,1,TRX008220016917,1,135000.0,8879.86,794,90
5845,16919,752,335,34,80,1,2,TRX007520016919,3,600000.0,28313.23,653,416 (error)
5846,16923,599,320,41,1,1,4,TRX005990016923,1,15000.0,40567.05,164,270
5847,16924,411,84,35,89,4,1,TRX004110016924,4,1400000.0,26132.7,990,290
5848,16928,519,24,33,20,3,1,TRX005190016928,2,270000.0,36567.41,328,150
5849,16931,157,411,34,28,4,1,TRX001570016931,1,200000.0,7337.74,566,120
5850,16932,532,293,38,34,1,1,TRX005320016932,1,50000.0,23317.76,914,362
5851,16933,770,888,37,10,4,2,TRX007700016933,1,300000.0,42533.04,330,265
5852,16936,129,999,49,28,6,1,TRX001290016936,1,120000.0,42128.7,276,32
5853,16939,176,840,33,24,5,1,TRX001760016939,1,135000.0,22740.92,581,45
5854,16943,230,36,44,46,2,3,TRX002300016943,1,175000.0,10893.04,533,16
5855,16948,405,474,39,13,1,1,TRX004050016948,1,20000.0,27992.99,462,54
5856,16951,699,988,38,36,4,1,TRX006990016951,1,,47913.53,549,123
5857,16953,984,832,37,18,2,4,TRX009840016953,4,2808907.87,28970.14,46,9
5858,16956,1096,62,42,37,1,1,TRX010960016956,1,75000.0,45069.59,74,193
5859,16959,923,947,37,68,6,1,TRX009230016959,1,300000.0,39305.86,739,228
5860,16964,926,885,39,15,4,1,TRX009260016964,2,40000.0,48160.01,811,110
5861,16966,395,725,49,25,3,3,TRX003950016966,1,,20128.38,915,136
5862,16968,918,495,35,90,1,4,TRX009180016968,4,1400000.0,11319.46,585,9
5863,16971,199,983,40,95,1,4,TRX001990016971,1,10000.0,969615.35,744,"133,-"
5864,16972,855,904,33,32,1,1,TRX008550016972,1,135000.0,44264.82,421,357
5865,16973,907,359,37,70,2,5,TRX009070016973,2,600000.0,3411.44,487,71
5866,16975,955,395,34,9,3,1,TRX009550016975,3,600000.0,1173.37,899,335
5867,16976,452,558,31,65,5,1,TRX004520016976,1,65000.0,28902.41,,223
5868,16980,35,233,38,66,2,5,TRX000350016980,4,200000.0,34652.67??,780,226
5869,16983,330,370,44,35,3,5,TRX003300016983,1,175000.0,27486.98,198,90
5870,16987,710,780,39,66,1,5,TRX007100016987,1,20000.0,47411.3,211,73
5871,16989,193,777,38,100,1,1,TRX001930016989,1,50000.0,27106.99,687,330
5872,16991,276,820,43,97,1,2,TRX002760016991,1,120000.0,15444.08,360,312
5873,16992,43,262,39,14,6,2,TRX000430016992,1,20000.0,24152.04,387,206
5874,16996,624,384,48,14,1,1,TRX006240016996,1,665341.48,20632.78,308,418
5875,16997,514,450,40,24,2,1,TRX005140016997,1,10000.0,,295,50
5876,16998,284,247,44,79,1,1,TRX002840016998,2,672000.08,16100.57,54,442
5877,17002,922,575,40,84,2,1,TRX009220017002,1,10000.0,28332.87,661,83
5878,17011,421,930,35,100,6,1,TRX004210017011,1,350000.0,6467.07,640,445
5879,17012,153,863,42,44,3,1,TRX001530017012,1,75000.0,5030.97,696,186
5880,17013,943,566,37,76,1,1,TRX009430017013,1,300000.0,49195.82,178,439
5881,17015,368,600,37,9,6,5,TRX003680017015,1,300000.0,47001.94,908,399
5882,17017,771,121,33,60,3,1,TRX007710017017,1,135000.0,16224.19,970,270
5883,17018,276,154,40,42,2,1,TRX002760017018,1,10000.0,30514.01,212,15
5884,17020,855,738,40,42,2,1,TRX008550017020,1,10000.0,29604.07,,378
5885,17025,27,638,30,67,2,3,TRX000270017025,1,35000.0,34697.96,908,351 (error)
5886,17026,234,686,39,80,1,1,TRX002340017026,1,,729.06,51,109
5887,17028,610,333,35,95,1,1,TRX006100017028,4,1400000.0,26521.19,642,486
5888,17029,775,433,39,59,2,4,TRX007750017029,5,100000.0,19662.15,616,350 (error)
5889,17030,730,256,35,25,4,5,TRX007300017030,2,700000.0,26154.42,465,275
5890,17037,387,501,31,37,4,4,TRX003870017037,3,195000.0,9623.03,487,4
5891,17041,580,437,31,33,1,1,TRX005800017041,3,195000.0,7912.5,744,207
5892,17045,1054,439,43,78,6,1,TRX010540017045,79,120000.0,22952.85,,350
5893,17050,916,324,44,11,1,1,TRX009160017050,2,350000.0,11170.57,"317,-",496
5894,17051,346,117,31,63,5,1,TRX003460017051,2,130000.0,,219,385
5895,17053,983,833,43,96,2,4,TRX009830017053,1,120000.0,36860.69,985,330
5896,17055,706,139,31,48,3,5,TRX007060017055,3,195000.0,49539.93,39,492
5897,17059,15,829,50,96,1,1,TRX000150017059,1,200000.0,24354.23,744,381
5898,17060,594,206,37,44,2,1,TRX005940017060,3,900000.0,41763.79,959,186
5899,17062,704,920,31,19,1,1,TRX007040017062,3,195000.0,27085.98,123,269
5900,17063,1011,371,33,48,2,5,TRX010110017063,1,73312.58,31588.99,486,472
5901,17068,698,730,49,6,4,1,TRX006980017068,1,120000.0,39648.16,692,80
5902,17069,984,982,50,62,1,1,TRX009840017069,2,400000.0,37961.27,29,487
5903,17078,165,927,33,17,1,5,TRX001650017078,1,135000.0,36443.78,961,352
5904,17082,827,852,36,12,1,3,TRX008270017082,1,150000.0,32881.17,156,88
5905,17090,731,662,31,28,1,3,TRX007310017090,1,65000.0,47917.26,209,178
5906,17094,818,856,31,35,4,2,TRX008180017094,1,65000.0,17746.05,145,268
5907,17097,458,688,36,34,6,2,TRX004580017097,1,150000.0,,561,212
5908,17099,129,168,34,97,2,1,TRX001290017099,4,800000.0,35452.19,257,47
5909,17101,782,722,49,79,1,2,TRX007820017101,1,120000.0,31399.68,437,300
5910,17102,940,548,32,41,1,5,TRX009400017102,2,49237.66,2355.85,447,3
5911,17103,1086,232,33,90,1,1,TRX010860017103,1,135000.0,29207.82,902,352
5912,17110,228,249,40,81,3,2,TRX002280017110,1,10000.0,22489.95,727,349
5913,17111,895,993,37,17,4,5,TRX008950017111,1,300000.0,15190.56,500,481
5914,17114,795,105,31,80,3,3,TRX007950017114,1,65000.0,,693,147
5915,17116,808,923,50,6,3,1,TRX008080017116,1,200000.0,36591.11,347,431
5916,17117,648,204,34,83,3,5,TRX006480017117,1,200000.0,41963.05,804,418
5917,17118,543,844,49,52,3,1,TRX005430017118,2,240000.0,17200.28,881,23
5918,17119,202,194,36,65,1,1,TRX002020017119,1,150000.0,37691.36,285,248
5919,17120,831,404,50,50,3,2,TRX008310017120,4,800000.0,14534.28,15,459
5920,17122,466,277,40,43,2,1,TRX004660017122,2,20000.0,4034.77,921,470
5921,17129,497,170,33,90,4,5,TRX004970017129,1,135000.0,42482.77,833,443
5922,17130,766,703,39,48,1,1,TRX007660017130,1,20000.0,30820.46,73,39
5923,17132,1052,672,34,54,2,1,TRX010520017132,1,200000.0,7398.03,974,409
5924,17133,555,877,50,7,4,1,TRX005550017133,1,200000.0,30463.61,865,142
5925,17138,771,957,34,25,1,1,TRX007710017138,1,200000.0,18653.63,195,80
5926,17139,241,870,42,10,3,4,TRX002410017139,4,300000.0,46975.65,361,188
5927,17147,47,549,40,62,6,3,TRX000470017147,1,10000.0,,728,308
5928,17149,952,22,50,30,2,1,TRX009520017149,1,200000.0,8790.13,70,110
5929,17154,680,719,40,65,3,5,TRX006800017154,1 (error),10000.0,23471.03,,179
5930,17155,317,161,48,70,1,3,TRX003170017155,1,250000.0,25281.45,34,233
5931,17160,929,872,33,95,6,1,TRX009290017160,1,135000.0,9153.44,368,324
5932,17162,2,990,49,90,3,5,TRX000020017162,1,120000.0,12303.54,127,106
5933,17163,1074,765,41,71,1,4,TRX010740017163,1,15000.0,37740.25,252,194
5934,17165,1042,463,31,63,1,1,TRX010420017165,1,65000.0,31584.63,373,317
5935,17166,158,590,32,26,1,1,TRX001580017166,1,95000.0,45009.55 (error),456,333
5936,17167,900,637,42,91,2,1,TRX009000017167,4,300000.0,41836.83,782,261
5937,17169,739,760,34,66,3,1,TRX007390017169,1,200000.0,36792.24,714,333
5938,17170,140,870,33,22,1,3,TRX001400017170,1,135000.0,49930.46,953,477
5939,17171,921,621,32,67,5,1,TRX009210017171,1,95000.0,50270.1,551,82
5940,17174,426,173,40,3,5,1,TRX004260017174,1,10000.0,2199.42,93,421
5941,17175,780,355,48,57,5,1,TRX007800017175,1,250000.0,38258.5,215,351
5942,17176,719,216,37,100,3,4,TRX007190017176,1,300000.0,10600.44,974,475
5943,17177,299,777,38,56,4,5,TRX002990017177,1,50000.0,16402.27,760,76
5944,17185,56,549,50,61,1,1,TRX000440006430,1,200000.0,,466 (error),"427,-"
5945,17186,394,937,30,72,1,1,TRX003940017186,1,35000.0,5954.91,451,144
5946,17187,406,48,48,33,3,4,TRX004060017187,4,1000000.0,,516,439
5947,17190,555,309,48,14,6,4,TRX005550017190,1,250000.0,44039.64,152,55
5948,17198,572,679,38,67,6,5,TRX005720017198,3,150000.0,9356.92,777,122
5949,17199,943,505,38,11,5,1,TRX009430017199,1,50000.0,21027.38,691,6
5950,17201,810,890,33,67,6,2,TRX008100017201,1,135000.0,31816.58,988,135
5951,17202,1080,745,48,60,2,1,TRX010800017202,1,250000.0,18171.0,445,282
5952,17205,6,81,33,45,3,1,TRX000060017205,2,270000.0,25265.71,206,460
5953,17207,795,663,36,40,1,1,TRX007950017207,1,150000.0,,990,120
5954,17210,218,386,34,89,1,1,TRX002180017210,4,800000.0,,579,421
5955,17215,912,957,42,56,1,1,TRX009120017215,1,75000.0,35445.11,869,272
5956,17217,118,826,48,33,6,1,TRX001180017217,1,250000.0,38329.21,558,374
5957,17222,958,949,44,74,1,1,TRX009580017222,1,175000.0,45056.58,778,473
5958,17224,86,60,43,45,2,1,TRX000860017224,2,240000.0,27460.13,607,272
5959,17228,699,969,30,9,4,1,TRX006990017228,1,35000.0,35938.71,679,175
5960,17230,686,269,48,6,4,1,TRX006860017230,1,250000.0,9408.55,35,287
5961,17232,394,405,31,68,1,1,TRX003940017232,1,65000.0,23675.77,681,342
5962,17235,525,597,32,71,1,5,TRX005250017235,1,95000.0,19899.86,775,352
5963,17247,745,271,41,1,3,1,TRX007450017247,1,15000.0,,718,441
5964,17250,957,282,44,54,3,4,TRX009570017250,1,175000.0,44827.02,292,412
5965,17253,24,291,39,81,1,1,TRX000240017253,1,20000.0,28237.05,410,25
5966,17260,760,364,42,40,2,1,TRX007600017260,1,75000.0,35608.29,720,367
5967,17261,942,130,38,9,1,2,TRX009420017261,1,50000.0,11532.06,711,243
5968,17262,885,394,49,42,3,1,TRX008850017262,1,120000.0,26382.61,899,242
5969,17266,692,592,40,21,1,1,TRX006920017266,1,10000.0,25521.68,873,171
5970,17271,151,860,39,68,3,1,TRX001510017271,3,60000.0,,308,478
5971,17277,971,959,37,59,2,1,TRX009710017277,1,300000.0,24249.8,258,267
5972,17279,254,397,48,10,1,1,TRX002540017279,2,500000.0,13009.51,532,10
5973,17285,834,551,42,97,2,2,TRX008340017285,1,75000.0,18917.74,551,184
5974,17289,686,499,34,62,2,2,TRX006860017289,4,800000.0,8240.04,51,126
5975,17290,319,272,40,72,3,1,TRX003190017290,2,20000.0,25063.86,915,69
5976,17302,1004,657,34,19,2,1,TRX010040017302,2,400000.0,17385.47,838,425
5977,17304,737,260,33,44,3,1,TRX007370017304,3,405000.0,36384.31,229,325
